flowBytesPerSecond,flowPktsPerSecond,mean_flowiat,std_flowiat,mean_active,mean_idle,Status
4.1400409179,0.0796161715,18800000.0,26600000.0,37700000.0,37700000.0,0
130000000.0,181818.181818182,11.0,0.0,0.0,0.0,0
129421.100044051,43.7243391543,22880.0078512397,77868.9451333999,27700000.0,2006656.0,0
2876543.20987654,37037.037037037,40.5,47.3655993312,0.0,0.0,0
239717.28517716,61.3964218646,16305.3366013072,28884.4882522869,0.0,0.0,0
464099.821799309,250.2971543405,3996.4252130473,91866.5064977606,4002830.0,3076466.0,0
390602.602581523,166.6357963683,6003.9856321839,125048.647369415,4005394.0,3293134.0,0
411309.209100217,244.1169304468,4099.0217809097,153000.572494673,6149711.0,6045062.0,0
856.0132595681,1.545999605,676232.090909091,2887865.09140377,14000000.0,13600000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
293775.809801692,129.9270825017,7698.2763948498,148483.054877048,3981820.66666667,3373029.88888889,0
287802.246263453,81.0308566704,12351.1516900247,20981.7544673688,0.0,0.0,0
4376.1573512308,6.3332366787,159270.165217391,1265691.89725572,14000000.0,13600000.0,0
30131.76481222,51.9909120621,19302.3368794326,199518.321562661,5331046.0,3292353.0,0
341423.234755415,314.6705769934,3178.6990763248,10502.0710825168,0.0,0.0,0
232613.203242538,98.7985520953,10123.4246181491,178835.05016232,3988269.85714286,3566199.28571429,0
456720.347551015,90.6226889005,11038.8255428782,14706.235067813,0.0,0.0,0
8556.1679729295,4.3218510395,233176.0,2645837.29579086,30100000.0,30100000.0,0
136250.083329346,66.4455578797,15054.4035192365,601690.83192429,25000000.0,24600000.0,0
67267.103340597,22.1102415307,45364.9636363636,143367.135684715,2138941.0,1495474.5,0
350366.51235494,163.4651343991,6120.5083251714,123633.553375884,4004660.33333333,3181501.66666667,0
121295.603980728,41.19530946,24297.9942196532,108792.151314577,12600000.0,2006656.0,0
495.8260032133,9.5351154464,209751.0,0.0,0.0,0.0,0
1686898.74365312,813.7065444978,1229.0451411688,5962.6516452317,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
4068.0618032466,78.2319577547,25565.0,0.0,0.0,0.0,0
448343.176994751,204.290692716,4899.6878001921,153641.384425184,4996492.0,4957249.0,0
12211.721697196,155.5633337222,8571.0,14776.1465714171,0.0,0.0,0
139806.064367219,34.9242486647,28648.3996856993,518704.266923673,9111373.83333333,7352103.66666667,0
10.698165086858262,0.6380389236,3134605.0,0.0,3134605.0,273905.39571954316,1
87765.2673352524,70.844330393,14118.7902197023,121521.67823539769,0.0,0.0,1
245.14440352670633,0.6741513581,1520430.075,25607304.33462579,30400000.0,2621434.5576512176,1
19.84689628102373,0.4991955962,2225803.11111111,22887149.320819464,20000000.0,1738884.9232419743,1
29896.91188218445,45.3371366238,22061.5845703533,2422127.2761704074,15100000.0,1301979.163633438,1
72968.43352636177,208.7371203957,4792.2472808701,50243.42468191434,0.0,0.0,1
87925.90984269221,75.9742581337,13173.9191564148,84794.30883512594,0.0,0.0,1
4.261316765298104,0.2541450744,7869521.0,0.0,7869521.0,687647.8100520656,1
21.555369029066814,0.542167659,2049386.55555556,21068994.228585657,18400000.0,1607813.1953594135,1
3.362137250141013,0.200517978,7480626.0,36159484.03263784,15000000.0,1301979.163633438,1
223.9127824208779,13.354165832,149766.0,0.0,0.0,0.0,1
16658.36375620014,193.1110185082,5466.0555555556,33251.727772597864,0.0,0.0,1
69504.47687938776,81.6126147529,12264.8693126815,730169.1869789965,4159305.0,343271.14642250165,1
41918152.21505817,181818.181818182,11.0,0.0,0.0,0.0,1
95871.97662746518,137.7842633148,7262.004719764,447368.3723611115,4002492.33333333,267020.0522186188,1
39836.95734058723,108.8930020303,9188.9674447175,279509.1623630976,4467761.0,167859.28022275155,1
64565.40515789558,62.598540146,15991.8623265742,90604.37180164983,0.0,0.0,1
145254.4771142868,167.5687450777,6173.4827586207,90873.10158301688,0.0,0.0,1
158185.27244382162,424.3399430208,2356.6937708784,32421.075537007117,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
76395.8417542134,63.4750307603,15770.8271865121,145596.58807067358,0.0,0.0,1
85494.9573671975,242.9511598697,4117.1856435644,42774.42721491898,0.0,0.0,1
49868.34732909601,146.5552846503,7505.7,52973.78381633164,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3615.1132833627066,8.7723171887,114426.765151515,6377853.75143669,30200000.0,2630172.6728433883,1
3.363923847866142,0.2006245308,7476653.0,36159484.03263784,15000000.0,1301979.163633438,1
21.55782583739352,0.5422294534,2049153.0,21068314.17845608,18400000.0,1607813.1953594135,1
1.4877412222430768,0.0887289362,15000000.0,89537769.98557942,45100000.0,3932151.8364768266,1
3353452.1772046536,200000.0,10.0,0.0,0.0,0.0,1
348.0642537965505,2.6955699004,383345.033333333,6153853.619366328,11200000.0,859765.2611891138,1
3353452.1772046536,200000.0,10.0,0.0,0.0,0.0,1
214398.12707126714,288.3040336645,3468.6625029391,267589.347060059,6927485.29411765,299423.14389300335,1
107570.36014568305,161.6202839539,6188.6884247172,450696.94974375505,4004691.85714286,287633.6113205506,1
102195.00857996847,271.073424755,3689.9451279528,51638.69033317292,0.0,0.0,1
3.3786601352289747,0.2015034035,7444043.0,36159484.03263784,14900000.0,1301979.163633438,1
94297.04380774012,135.9609306704,7356.9492398866,522077.2752467338,4031229.57142857,311592.4121885507,1
42.20902515969793,2.5173476721,794487.0,0.0,0.0,0.0,1
42.20902515969793,2.5173476721,794487.0,0.0,0.0,0.0,1
63631.27195388801,82.2302785117,12163.5802575107,647141.4323482899,4030840.07142857,296358.7441701494,1
84630.67332976974,239.7492161169,4171.3152257077,45514.80240056798,0.0,0.0,1
3.3673063981736013,0.2008262662,7469142.5,36159484.03263784,14900000.0,1301979.163633438,1
77854.69110258599,97.3846173972,10277.0838174274,618033.353792741,4003067.0,314291.1582606163,1
2175.6621837383327,146.6813348001,13635.0,0.0,0.0,0.0,1
63.14705884493498,0.2330399904,4621194.30769231,44080132.91597756,30000000.0,2621434.5576512176,1
0.0,0.0,0.0,0.0,0.0,0.0,1
6676.822632256723,12.5354385631,80285.2051282051,2776908.821585489,12500000.0,873811.5192170725,1
4258.682450820421,275.153627442,5451.5,26457.429946489152,0.0,0.0,1
121234.03651049866,185.4595845321,5394.3375053949,449347.3118619906,4004590.0,313378.92816160485,1
21.558064301506818,0.5422354513,2049130.33333333,21067173.528275087,18400000.0,1607813.1953594135,1
359418.94272910495,522.7152087223,1913.148638306,144698.17474648927,15000000.0,320417.5309212367,1
338.84206786077596,20.2085522593,74226.0,169551.58283842227,0.0,0.0,1
104057.73806073326,292.8295240558,3415.7353410906,37593.420953476874,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1332.9565852629876,79.497575324,25158.0,0.0,0.0,0.0,1
1676726.0886023268,100000.0,20.0,0.0,0.0,0.0,1
3.354639495936007,0.2000708117,7497345.5,36503860.071043916,15000000.0,1310717.2788256088,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3.395881681284337,0.202530497,9875056.0,0.0,9875056.0,862893.7685713668,1
47444.01392229972,66.3252729203,15095.0307328605,725850.5594635279,4132776.0,306966.02542207076,1
15.477647794178562,0.9230874321,2166642.0,0.0,2166642.0,189323.67376195165,1
2758.9134728220342,4.3218510395,233176.0,9111629.66191498,30100000.0,2630172.6728433883,1
79777.18856574754,61.0002806013,16411.3030634573,71313.89914997308,0.0,0.0,1
21.79716341770741,1.2999835552,1538481.0,0.0,1538481.0,134434.2419896601,1
19.932646881283606,0.5013524232,2216227.66666667,22793731.451992128,19900000.0,1738884.9232419743,1
35149.44342263071,2271.0068130204,660.5,3090.1480016072064,0.0,0.0,1
132066.72304363333,245.8989893976,4069.4126245847,531969.4038423867,6016340.0,523652.61174844386,1
44448.6919427765,80.6687275019,12404.4375812744,1639502.2506579116,18900000.0,1634027.5409359257,1
45175.68321620757,45.681552762,21906.6647187728,137301.9685552584,0.0,0.0,1
11.537894713449132,0.6881204266,2906468.0,0.0,2906468.0,253970.52186358065,1
4804465.138495129,285714.285714286,7.0,0.0,0.0,0.0,1
45057.34566502385,129.4308897093,7730.1155234657,142806.63075609467,3992241.0,98772.07150506909,1
0.0,0.0,0.0,0.0,0.0,0.0,1
40706.931277200456,43.8233490804,22853.6707317073,148793.0225863898,0.0,0.0,1
3804878.431828357,6021.222423655,166.1069402736,18803.65775377742,0.0,0.0,1
15926.310532544412,29.5524459875,33858.8300733496,3316060.238410055,27700000.0,2394243.562654779,1
3.395881681284337,0.202530497,9875056.0,0.0,9875056.0,862893.7685713668,1
91137.39773422013,148.6087695339,6732.5323408624,474695.0501463578,4135059.33333333,303852.2563274414,1
223.9127824208779,13.354165832,149766.0,0.0,0.0,0.0,1
191253.90882665402,140.2481103219,7131.9181147346,99196.98708840876,4073924.0,88052.50131192173,1
9479951.347097771,13031.2213686659,76.7491548343,4070.0979921137355,0.0,0.0,1
241359.84976987832,585.7561254375,1749.875,19902.734611381533,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
118170.74952758869,77.627604296,12893.1015490534,58683.80238895336,0.0,0.0,1
1289789.2989248666,76923.0769230769,26.0,0.0,0.0,0.0,1
181580.38449881072,295.2174617123,3388.2176977291,323293.7770230573,4134387.0,292252.23364753096,1
152734.86068426378,242.3014702972,4127.6804462881,359060.33840312087,4060038.42857143,287056.9581329755,1
4.172850361764409,0.2310925826,5769693.33333333,34342495.0189558,17300000.0,1511693.9282455356,1
84192.29898472203,67.8420207734,14754.6492610837,122950.01529165382,0.0,0.0,1
79752.5309418017,61.5324448502,16269.2345276873,91248.40818810766,0.0,0.0,1
339418.23655917594,26315.7894736842,76.0,0.0,0.0,0.0,1
139800.8362464974,286.1135138732,3578.3333333333,37356.35653981552,0.0,0.0,1
91641.3805041129,135.7003929779,7373.7299134734,495768.01800234505,3866259.33333333,289244.1666196774,1
24224.00026675238,25.421993295,39352.2462871287,1960186.1002181896,19100000.0,769100.5877216447,1
3.3781489231452646,0.2014729148,7445169.5,36159484.03263784,14900000.0,1301979.163633438,1
121353.79019416872,343.5761429207,2911.1279114907,39132.55658135884,0.0,0.0,1
1315.956589571349,78.4836950124,25483.0,0.0,0.0,0.0,1
1134970.4197995951,1953.5337240401,511.9103474166,36121.68022509386,13400000.0,112871.5446545481,1
140052.77004267325,299.4689417433,3415.1363636364,36768.79565523401,0.0,0.0,1
39.63333816419698,0.9968706237,1114599.11111111,11407051.49285408,10000000.0,869224.008741183,1
90288.08093701348,74.8731333953,13361.8774509804,95202.19772547981,0.0,0.0,1
112740.2159074973,76.4714719148,13079.6234191016,67429.75675386986,0.0,0.0,1
3579165.304516505,5862.5622897243,170.5897938241,15402.344028253458,0.0,0.0,1
3201358.9056960577,5365.3034499977,186.4170345843,2557.6736322281367,0.0,0.0,1
61943.09186266429,176.3496555775,5672.6997349489,65929.18230081385,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1555.9818936547153,92.7988121752,21552.0,0.0,0.0,0.0,1
91946.50770854695,259.0278195878,3861.583161689,42355.83579772343,0.0,0.0,1
21.55761075664429,0.5422240436,2049173.44444444,21068103.459305696,18400000.0,1607813.1953594135,1
0.0,0.0,0.0,0.0,0.0,0.0,1
17365.996571571653,27.2033336019,36796.5608308605,3326443.157383397,18600000.0,1590336.964975072,1
74249.76814882828,104.8535367603,9538.7080963533,612825.7430638195,4038024.78571429,318566.6826555843,1
111.60908587083314,1.8210244373,563222.0,8917668.635851802,10900000.0,952454.5559466091,1
0.0,0.0,0.0,0.0,0.0,0.0,1
83380.53805050223,240.6459757038,4155.7698704179,46521.69335730719,0.0,0.0,1
10.698110480371573,0.6380356668,3134621.0,0.0,3134621.0,273906.7938179739,1
67048.33854913693,53.7584430807,18624.8656716418,160770.80767028974,0.0,0.0,1
3761.4291533501855,4.8817974319,205532.28956229,9465741.368944015,30500000.0,2621434.5576512176,1
132114.96042780727,368.6984550954,2712.7343467246,38142.7408126125,0.0,0.0,1
38051.84583494276,57.5350654298,17392.979519774,1633231.1500264495,12300000.0,1057311.938252658,1
192148.91729507293,7672.6342710998,195.5,815.7533483111646,0.0,0.0,1
921278.07066062,71428.5714285714,28.0,0.0,0.0,0.0,1
827.0155925900896,4.4794284512,224023.335664336,11948875.730295563,32000000.0,2700077.594380754,1
2235634.7848031013,133333.333333333,15.0,0.0,0.0,0.0,1
192148.91729507293,7672.6342710998,195.5,815.7533483111646,0.0,0.0,1
102274.46734032028,68.575455209,14586.0233463035,76702.00845794087,0.0,0.0,1
3.353858664878482,0.2000242429,7499091.0,36159484.03263784,15000000.0,1310717.2788256088,1
50054.763503051196,49.361821686,20272.2691007437,156998.27413159693,0.0,0.0,1
182182738.4731374,166666.666666667,12.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
338.84206786077596,20.2085522593,74226.0,169551.58283842227,0.0,0.0,1
139149.3020144006,260.6345519489,3838.183006536,395421.41865323554,3510851.0,297785.3538224669,1
142265.68295080977,197.7460328408,5059.0479869866,393942.6958469269,4004443.0,285814.89331251,1
73421.58668137428,72.9777841016,13709.0658436214,64589.93973970088,0.0,0.0,1
138626.29419583947,388.467896815,2574.3257390484,30898.58114873152,0.0,0.0,1
376789.4948395278,509.9573496848,1961.0150870143,103284.35936601071,28700000.0,306562.22255551495,1
104958.81930869576,129.3630356565,7732.3135850097,527156.8020776629,3937748.42857143,302942.6643070166,1
10.698110480371573,0.6380356668,3134621.0,0.0,3134621.0,273906.7938179739,1
19.932646881283606,0.5013524232,2216227.66666667,22793731.451992128,19900000.0,1738884.9232419743,1
605633.3803719275,875.4888309966,1142.2625442908,21067.924104104113,0.0,0.0,1
148139.00024753547,396.1399116884,2524.576949443,74478.94689099432,14200000.0,123143.0679912169,1
1585.481621296718,94.5581769183,21151.0,0.0,0.0,0.0,1
61545.27277217943,59.693488941,16770.9843400447,96172.39964772179,0.0,0.0,1
240993.73881712096,674.4397662287,1482.7487396204,23841.05294458818,0.0,0.0,1
104.242977121916,0.9218175618,1152614.1875,15714593.724123295,18400000.0,1599075.0801672428,1
98228.03759034652,81.3270816979,12306.1306491372,94605.73336369326,0.0,0.0,1
21.558128594214406,0.5422370684,2049124.22222222,21064864.633214157,18400000.0,1607813.1953594135,1
21.558064301506818,0.5422354513,2049130.33333333,21067173.528275087,18400000.0,1607813.1953594135,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1901119.3372166108,2732.2404371585,366.3560311284,18428.223611984165,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
4245.413567799274,253.1966071655,7899.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
10253824.92645269,44444.4444444444,45.0,0.0,0.0,0.0,1
69747.65172238149,55.1402677123,18138.3140433268,185275.29607628632,2138941.0,130676.2844795392,1
16725.17832616424,25.8974083085,38640.2421555252,3580332.519716715,28300000.0,2455410.368999974,1
1.4877260747318375,0.0887280329,15000000.0,89537769.98557942,45100000.0,3932151.8364768266,1
1353225.2632097118,2165.0896650108,463.2251461988,9443.319562461766,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
86819.80900585925,85.9677376219,11641.3020186335,59914.97576742096,0.0,0.0,1
703.4938615586747,1.9236145487,525899.488372093,16708755.705921018,45200000.0,3932151.8364768266,1
225372.72280373285,200.502351806,4990.0703125,33944.61528280818,0.0,0.0,1
5578338.717850048,333333.333333333,6.0,0.0,0.0,0.0,1
6676.822632256723,12.5354385631,80285.2051282051,2776908.821585489,12500000.0,873811.5192170725,1
21.555369029066814,0.542167659,2049386.55555556,21068994.228585657,18400000.0,1607813.1953594135,1
61552.62304233414,130.2270700643,7687.2145178765,361618.3784445619,6984192.0,252828.88711372355,1
15.477647794178562,0.9230874321,2166642.0,0.0,2166642.0,189323.67376195165,1
10.698079764458601,0.6380338349,3134630.0,0.0,3134630.0,273907.5802483412,1
99962.0159843635,87.8573532802,11390.73556231,56314.69284759983,0.0,0.0,1
1676726.0886023268,100000.0,20.0,0.0,0.0,0.0,1
165044.55492438117,265.8443414491,3761.8402609029,312869.74772939284,4158167.14285714,260699.33867486622,1
185445.1891795609,519.7023208222,1924.4260164694,24591.844847958317,0.0,0.0,1
19.932607907559134,0.5013514429,2216232.0,22793635.317858707,19900000.0,1738884.9232419743,1
93476.82186906159,133.4506405662,7493.9929654526,483343.8282457588,3993356.83333333,282254.58104539197,1
75.82170644783955,0.6082085238,1674620.59259259,29568746.23064859,45200000.0,3932151.8364768266,1
67391490.86882429,76923.0769230769,26.0,0.0,0.0,0.0,1
15.477647794178562,0.9230874321,2166642.0,0.0,2166642.0,189323.67376195165,1
1269572.4602700376,1984.6180984301,503.8931949086,65904.72422531534,4683707.0,136724.32721922421,1
29645.463010950727,54.1036483894,18494.4371146732,1801261.221791179,15000000.0,1301979.163633438,1
21.558064301506818,0.5422354513,2049130.33333333,21067173.528275087,18400000.0,1607813.1953594135,1
0.0,0.0,0.0,0.0,0.0,0.0,1
6.496860004231717,0.3874729479,3871238.0,18647172.43318451,7742476.0,672840.0252851093,1
93689.8531845069,140.9428881374,7099.0584269663,417365.6891609276,4003741.66666667,255115.50622426113,1
22893760.055916384,51282.0512820513,39.0,0.0,0.0,0.0,1
21.557760377587837,0.5422278069,2049159.22222222,21068203.53872624,18400000.0,1607813.1953594135,1
0.0,0.0,0.0,0.0,0.0,0.0,1
109141.03368958818,137.4648465533,7278.7040181098,484612.6485604344,4161789.66666667,297142.69457713317,1
89786.3674574049,77.8362068534,12853.003003003,75575.68113290277,0.0,0.0,1
21.79716341770741,1.2999835552,1538481.0,0.0,1538481.0,134434.2419896601,1
921278.07066062,71428.5714285714,28.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
96418.560910766,83.8625538425,11929.0163086714,63066.00095918466,0.0,0.0,1
42478.34109393878,43.4305620865,23042.9584934666,130694.44974373329,0.0,0.0,1
5578338.717850048,333333.333333333,6.0,0.0,0.0,0.0,1
87103.79314333234,242.8378426462,4119.2187972197,43692.41638463781,0.0,0.0,1
729011.3428705764,43478.2608695652,46.0,0.0,0.0,0.0,1
7.038768197392355,0.4197923707,4764260.0,0.0,4764260.0,416306.52685451304,1
19.932520966731865,0.5013492562,2216241.66666667,22793762.271882843,19900000.0,1738884.9232419743,1
47158.06270363561,140.4147432007,7125.1489766778,67770.15324431715,0.0,0.0,1
550.5086335119634,30.4871852198,49201.0,173754.57634819418,0.0,0.0,1
1314.4091942165358,78.3914083017,25513.0,0.0,0.0,0.0,1
73292.9492220627,107.3418651923,9335.8089171975,508761.2111539238,3501957.0,276829.0816816916,1
40338.12117541298,65.5915252659,15249.8630890052,1728246.067661257,14500000.0,1258288.5876725845,1
157977.69778190827,217.8463558905,4592.11369606,419579.39400039683,4005133.66666667,314960.2357408808,1
189329.37379377946,519.6165763291,1924.619487772,28911.912024175046,0.0,0.0,1
37541.717688839584,35.6051008593,28151.0278422274,1091933.445153022,4002848.0,332776.96134721074,1
3579165.304516505,5862.5622897243,170.5897938241,15402.344028253458,0.0,0.0,1
1335.2919396371046,79.6368559369,25114.0,0.0,0.0,0.0,1
52949.33858275132,54.3882856833,18409.2092154421,118088.13424104579,0.0,0.0,1
612.0065814994829,33.8929434892,44257.0,152690.90667245068,0.0,0.0,1
1309.9422567205677,78.125,25600.0,0.0,0.0,0.0,1
51269124.63226345,222222.222222222,9.0,0.0,0.0,0.0,1
92790.59704495448,7194.2446043166,278.0,0.0,0.0,0.0,1
182182738.4731374,166666.666666667,12.0,0.0,0.0,0.0,1
68110.12583865045,65.3097901112,15327.3121801433,89241.7482941854,0.0,0.0,1
62550.76095635354,170.9683103884,5849.3223777247,198927.28515297925,6980051.41176471,151434.41985833208,1
64586.51949815726,77.0424603765,12993.7674169346,729534.0765636599,4002346.0,326288.06613255513,1
109666.47887336441,315.0327366628,3174.9453737032,37064.264417820035,0.0,0.0,1
1.1161661733580963,0.0665681879,18000000.0,85060881.48630045,45100000.0,3932151.8364768266,1
70421.37511684047,100.7001627799,9938.3832669323,526593.837845362,4002615.66666667,266635.2838796571,1
209654.1690759245,342.6093689676,2919.064178515,226267.18187201823,4002686.57142857,214407.6193081394,1
65919.73497692238,186.4657162127,5363.8751788269,51878.63728979909,0.0,0.0,1
94061.97955060194,79.1372849218,12646.9232715008,90891.47705396693,0.0,0.0,1
4245.413567799274,253.1966071655,7899.0,0.0,0.0,0.0,1
189051.4043736415,261.2491134625,3828.9322551114,300088.33192113036,6149157.5,306562.22255551495,1
612.0065814994829,33.8929434892,44257.0,152690.90667245068,0.0,0.0,1
182182738.4731374,166666.666666667,12.0,0.0,0.0,0.0,1
36627.206685248195,103.9123552341,9625.0401477437,267789.9306822875,6515993.88888889,156658.80300549426,1
105296.4041131321,72.0925972619,13872.6532947977,75561.63546838133,0.0,0.0,1
45188.13010689787,46.4666852533,21551.7155172414,143233.21373955524,0.0,0.0,1
21.74068075658914,1.2966149274,1542478.0,0.0,1542478.0,134783.50445389116,1
1537.152629815125,91.6758342501,21816.0,0.0,0.0,0.0,1
1086334.5682509039,1875.0665880655,533.3333570387,29235.47653021507,9310538.0,109191.31267906155,1
101365.76489347951,77.9707211931,12836.3170522708,56917.781604981225,0.0,0.0,1
5578338.717850048,333333.333333333,6.0,0.0,0.0,0.0,1
9221993.487312797,40000.0,50.0,0.0,0.0,0.0,1
550.5086335119634,30.4871852198,49201.0,173754.57634819418,0.0,0.0,1
3.3529072180096504,0.1999674986,7501219.0,36503860.071043916,15000000.0,1310717.2788256088,1
729011.3428705764,43478.2608695652,46.0,0.0,0.0,0.0,1
12079.559666937252,19.5239251448,51266.5901942646,3717753.6039193603,18500000.0,1581598.8497829014,1
36113.87494991775,102.7556475446,9733.4303150256,322117.7388418582,5653232.6,169913.31400851437,1
91939.34339864434,133.2739695204,7505.4145936982,640482.8314185321,4520418.0,369425.06793246,1
30728.54020213065,41.8703438701,23906.0419847328,2572256.799327277,24300000.0,2114623.876505316,1
128087.60546081721,172.1297152448,5812.2432183908,330793.0208142403,4003351.66666667,224001.4081889927,1
163.03111307109825,9.7231810359,205694.0,0.0,0.0,0.0,1
173659.2420730024,485.5631214376,2059.7475261133,28544.515920488197,0.0,0.0,1
3.363923847866142,0.2006245308,7476653.0,36159484.03263784,15000000.0,1301979.163633438,1
21.558128594214406,0.5422370684,2049124.22222222,21064864.633214157,18400000.0,1607813.1953594135,1
74650.7230939214,207.0407598823,4831.523364486,50142.493055982006,0.0,0.0,1
192148.91729507293,7672.6342710998,195.5,815.7533483111646,0.0,0.0,1
97184.0027540669,273.7996381018,3652.4169482239,43549.899894801485,0.0,0.0,1
128831.32913136954,350.4943892869,2853.6560655113,37599.09951129196,0.0,0.0,1
4804465.138495129,285714.285714286,7.0,0.0,0.0,0.0,1
123479.46233120997,347.0875412627,2881.255920073,38400.09502976651,0.0,0.0,1
61552.62304233414,130.2270700643,7687.2145178765,361618.3784445619,6984192.0,252828.88711372355,1
110853.6213468226,304.359224158,3286.3111305872,41176.293054372516,0.0,0.0,1
142465.57968005358,213.8232838139,4678.5253021148,386148.93070828245,4005577.66666667,289811.53243910504,1
56909.9739027108,54.7637646468,18271.3904820012,114321.92089292733,0.0,0.0,1
9.101724662877587,0.5428271633,2763310.5,13263383.69398888,5526621.0,479432.33124464087,1
154673.6702110762,429.8105141254,2326.968147918,31702.330521804342,0.0,0.0,1
39.63450767429157,0.9969000396,1114566.22222222,11408033.826986345,10000000.0,869287.8843632377,1
145748.86566458349,412.0757531589,2427.132348165,31192.402320196918,0.0,0.0,1
111051.4633671108,307.1343959063,3256.0803973726,41012.28071625385,0.0,0.0,1
142830.85128170098,233.4217558506,4284.7318569505,337975.7865555032,4003077.85714286,263136.43020951626,1
63.15251241069361,0.2330403084,4621188.0,44080132.91597756,30000000.0,2621434.5576512176,1
10253824.92645269,44444.4444444444,45.0,0.0,0.0,0.0,1
6568.399214312911,28.0996819599,35974.4130434783,165921.5626223146,0.0,0.0,1
3.3673063981736013,0.2008262662,7469142.5,36159484.03263784,14900000.0,1301979.163633438,1
35149.44342263071,2271.0068130204,660.5,3090.1480016072064,0.0,0.0,1
100725.99433660944,71.01265919,14095.2312030075,82716.51513079058,0.0,0.0,1
10.698079764458601,0.6380338349,3134630.0,0.0,3134630.0,273907.5802483412,1
4.170338499523107,0.2487191276,8041199.0,0.0,8041199.0,702649.2314516804,1
107687.7213288758,156.7269243369,6383.8340248963,477037.89358920103,4001984.66666667,306414.0386853813,1
92790.59704495448,7194.2446043166,278.0,0.0,0.0,0.0,1
423.3693506440375,25.2497622314,59406.5,106660.09188209675,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
198949999.3591607,181818.181818182,11.0,0.0,0.0,0.0,1
40833.407614270356,116.1557967794,8614.285200719,190990.13106938213,2940272.0,145709.20678442184,1
86053.7285629329,81.5896436702,12258.9623952585,122596.21586690431,0.0,0.0,1
82.78968770319611,2.1331537864,515668.4,5508096.422805595,5156669.0,442807.1330847207,1
927533.6624984371,37037.037037037,40.5,163.11577454408078,0.0,0.0,1
47863.696525875894,142.9718066278,6997.6559139785,69216.34745071744,0.0,0.0,1
3579.0923618375314,6.8380246885,146954.434146341,7223885.648387717,30100000.0,2621434.5576512176,1
3.362348727767099,0.2005305906,7480155.5,36159484.03263784,15000000.0,1301979.163633438,1
89584.90838173933,67.7093867713,14783.5804540967,75401.77923603199,0.0,0.0,1
21.55761075664429,0.5422240436,2049173.44444444,21068103.459305696,18400000.0,1607813.1953594135,1
19.932560939430388,0.5013502616,2216237.22222222,22793717.06065654,19900000.0,1738884.9232419743,1
3.369059908740376,0.2009308456,7465255.0,36159484.03263784,14900000.0,1301979.163633438,1
104778.59758862041,76.9077738718,13008.2277657267,62921.13940924262,0.0,0.0,1
782829.181878138,1344.7005531206,743.6784253452,155277.38552958367,12200000.0,442315.9636297688,1
1345.2012424103004,80.2278470857,24929.0,0.0,0.0,0.0,1
348.0642537965505,2.6955699004,383345.033333333,6153853.619366328,11200000.0,859765.2611891138,1
15.207586066619458,0.9069809416,2205118.0,0.0,2205118.0,192685.75096329127,1
130537.85544967488,80.0671389649,12499.9349457882,62307.678234032515,0.0,0.0,1
39983468.26667087,45454.5454545455,44.0,0.0,0.0,0.0,1
122479.29929435703,114.129848951,8764.5109617071,101852.3167959679,0.0,0.0,1
133847.56953623614,377.5974453141,2648.5568703638,31202.902548725382,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3.377834512658879,0.2014541633,7445862.5,36159484.03263784,14900000.0,1301979.163633438,1
1450.2830273463953,6.2386544897,161152.752688172,3075091.973949021,5786068.0,413104.82901941054,1
505.5143433124635,3.6892508096,278190.842105263,2991500.137221106,4989891.5,338026.2529771794,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1314.4091942165358,78.3914083017,25513.0,0.0,0.0,0.0,1
135677.9959538806,207.4339590684,4823.0515799257,596395.2568486516,5001686.5,430939.0687212904,1
95241.84649455124,136.7970429713,7311.9948146228,491588.2046579053,4004928.28571429,290438.23422169406,1
0.0,0.0,0.0,0.0,0.0,0.0,1
339418.23655917594,26315.7894736842,76.0,0.0,0.0,0.0,1
47026.73356482106,48.0539869369,20824.3791666667,136563.277230435,0.0,0.0,1
230701.7220942545,281.0909698074,3558.4861792818,304594.1412840835,4467935.0,261237.8375066052,1
583332.249283437,1070.576908006,935.2984293194,48796.815139221195,0.0,0.0,1
