flowBytesPerSecond,flowPktsPerSecond,mean_flowiat,std_flowiat,mean_active,mean_idle,Status
4.1400409179,0.0796161715,18800000.0,26600000.0,37700000.0,37700000.0,0
130000000.0,181818.181818182,11.0,0.0,0.0,0.0,0
129421.100044051,43.7243391543,22880.0078512397,77868.9451333999,27700000.0,2006656.0,0
2876543.20987654,37037.037037037,40.5,47.3655993312,0.0,0.0,0
239717.28517716,61.3964218646,16305.3366013072,28884.4882522869,0.0,0.0,0
464099.821799309,250.2971543405,3996.4252130473,91866.5064977606,4002830.0,3076466.0,0
390602.602581523,166.6357963683,6003.9856321839,125048.647369415,4005394.0,3293134.0,0
411309.209100217,244.1169304468,4099.0217809097,153000.572494673,6149711.0,6045062.0,0
856.0132595681,1.545999605,676232.090909091,2887865.09140377,14000000.0,13600000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
293775.809801692,129.9270825017,7698.2763948498,148483.054877048,3981820.66666667,3373029.88888889,0
287802.246263453,81.0308566704,12351.1516900247,20981.7544673688,0.0,0.0,0
4376.1573512308,6.3332366787,159270.165217391,1265691.89725572,14000000.0,13600000.0,0
30131.76481222,51.9909120621,19302.3368794326,199518.321562661,5331046.0,3292353.0,0
341423.234755415,314.6705769934,3178.6990763248,10502.0710825168,0.0,0.0,0
232613.203242538,98.7985520953,10123.4246181491,178835.05016232,3988269.85714286,3566199.28571429,0
456720.347551015,90.6226889005,11038.8255428782,14706.235067813,0.0,0.0,0
8556.1679729295,4.3218510395,233176.0,2645837.29579086,30100000.0,30100000.0,0
136250.083329346,66.4455578797,15054.4035192365,601690.83192429,25000000.0,24600000.0,0
67267.103340597,22.1102415307,45364.9636363636,143367.135684715,2138941.0,1495474.5,0
350366.51235494,163.4651343991,6120.5083251714,123633.553375884,4004660.33333333,3181501.66666667,0
121295.603980728,41.19530946,24297.9942196532,108792.151314577,12600000.0,2006656.0,0
495.8260032133,9.5351154464,209751.0,0.0,0.0,0.0,0
1686898.74365312,813.7065444978,1229.0451411688,5962.6516452317,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
4068.0618032466,78.2319577547,25565.0,0.0,0.0,0.0,0
448343.176994751,204.290692716,4899.6878001921,153641.384425184,4996492.0,4957249.0,0
12211.721697196,155.5633337222,8571.0,14776.1465714171,0.0,0.0,0
139806.064367219,34.9242486647,28648.3996856993,518704.266923673,9111373.83333333,7352103.66666667,0
0.0,0.0,0.0,0.0,0.0,0.0,0
1567.7424017515,3.6892508096,278190.842105263,868672.556623596,4989891.5,3868411.5,0
66.8579030434,0.5422376565,2049122.0,6116819.94621659,18400000.0,18400000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
124000000.0,45454.5454545455,44.0,0.0,0.0,0.0,0
775840.886945338,680.7834843834,1469.0396669932,6344.9396166203,0.0,0.0,0
9.7130134518,0.1867887202,8030463.5,11300000.0,16000000.0,16000000.0,0
28600000.0,40000.0,50.0,0.0,0.0,0.0,0
64130.2077692715,35.1109183582,28507.9370300752,920366.829823809,30300000.0,30000000.0,0
11665.25154608,4.8817974319,205532.28956229,2748664.34167594,30500000.0,30000000.0,0
20706.7081044085,12.5354385631,80285.2051282051,806359.476820239,12500000.0,10000000.0,0
268435.977052155,64.6145813572,15480.3767741935,25725.9547763459,0.0,0.0,0
1050.8447174844,20.2085522593,74226.0,49234.4309503014,0.0,0.0,0
7077.4529370186,9.1668968217,109542.704166667,965330.501330616,8169515.33333333,6744173.66666667,0
298555.62304854,134.2276207943,7454.5439127801,146077.586844029,4002014.0,3425251.33333333,0
333305.174782475,72.5005600668,13794.5824807449,20909.1750721058,0.0,0.0,0
235.1444736316,0.6082085238,1674620.59259259,8586179.91179232,45200000.0,45000000.0,0
11211.4848103521,8.7723171887,114426.765151515,1852002.76446533,30200000.0,30100000.0,0
61.8167537842,0.5013524232,2216227.66666667,6618849.42909839,19900000.0,19900000.0,0
122.9177748872,0.9969000396,1114566.22222222,3312667.71050268,10000000.0,9948231.0,0
10.4353151937,0.2006791383,7474618.5,10500000.0,14900000.0,14900000.0,0
232421.163604207,111.7303818975,8952.9656269892,159825.362094865,3944715.85714286,3363290.71428571,0
7113.0354105459,154.6312045771,12934.0,0.0,0.0,0.0,0
146250.438712572,140.4147432007,7125.1489766778,19679.1140167555,0.0,0.0,0
747389.481423072,674.4397662287,1482.7487396204,6922.9709055645,0.0,0.0,0
11099.7737842017,6.8380246885,146954.434146341,2097673.7178995,30100000.0,30000000.0,0
378057.696858975,87.3035757084,11456.4725883477,16535.0123843381,0.0,0.0,0
6335473.97135713,3514.0562248996,285.3405405405,1847.1234239591,0.0,0.0,0
328016.480026181,146.3653790039,6835.8490164806,144685.607606767,4001704.33333333,3621487.33333333,0
33.1780240254,0.6380389236,3134605.0,0.0,3134605.0,3134605.0,0
698944.309715075,200.502351806,4990.0703125,9856.84585952,0.0,0.0,0
75125.4496744386,25.421993295,39352.2462871287,569199.329108611,19100000.0,8801676.0,0
10.4268108062,0.2005155924,7480715.0,10500000.0,15000000.0,14900000.0,0
10.4275907098,0.2005305906,7480155.5,10500000.0,15000000.0,14900000.0,0
565000000.0,166666.666666667,12.0,0.0,0.0,0.0,0
13361.8828135689,16.7033190267,60216.4127906977,378830.186524042,4269506.0,3040599.0,0
1707.2823723095,30.4871852198,49201.0,50454.8972548751,0.0,0.0,0
217083.731251578,57.6525483761,17365.3858632677,45268.3365406462,0.0,0.0,0
486804.42184249,253.9765864002,3937.9128579295,95307.249063427,4002618.28571429,2996627.57142857,0
31800000.0,44444.4444444444,45.0,0.0,0.0,0.0,0
397510.156615044,75.9391813315,13180.0246478873,15341.2857256102,0.0,0.0,0
12.9333946343,0.2487191276,8041199.0,0.0,8041199.0,8041199.0,0
4916.5602987756,94.5492365149,21153.0,0.0,0.0,0.0,0
67.4239762253,1.2966149274,1542478.0,0.0,1542478.0,1542478.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
61.8164872543,0.5013502616,2216237.22222222,6618845.25013877,19900000.0,19900000.0,0
1878239.74311701,875.4888309966,1142.2625442908,6117.7090606001,0.0,0.0,0
61.8163632877,0.5013492562,2216241.66666667,6618858.37858595,19900000.0,19900000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
370158.176958535,79.8688337744,12530.9883040936,24757.5163229398,0.0,0.0,0
14200000.0,6329.2947873852,157.9986414944,4816.6876121896,0.0,0.0,0
10.4268108062,0.2005155924,7480715.0,10500000.0,15000000.0,14900000.0,0
33.1777594166,0.6380338349,3134630.0,0.0,3134630.0,3134630.0,0
426833.928898377,172.3421707472,5805.4530676455,157814.269241762,5013786.5,4846748.5,0
13500000.0,6398.5930923407,156.2938219261,3971.3761821897,0.0,0.0,0
4141.1165087202,79.6368559369,25114.0,0.0,0.0,0.0,0
71000000.0,51282.0512820513,39.0,0.0,0.0,0.0,0
11099.7737842017,6.8380246885,146954.434146341,2097673.7178995,30100000.0,30000000.0,0
378096.619452722,80.7737282748,12382.8193268635,19508.7215753235,0.0,0.0,0
136969.001511695,127.982547559,7817.7707212056,49912.8997226291,12000000.0,1558348.0,0
10.432475601,0.2006245308,7476653.0,10500000.0,15000000.0,14900000.0,0
28600000.0,40000.0,50.0,0.0,0.0,0.0,0
14900000.0,285714.285714286,7.0,0.0,0.0,0.0,0
4075.3948038716,78.3729769975,25519.0,0.0,0.0,0.0,0
31800000.0,44444.4444444444,45.0,0.0,0.0,0.0,0
4825.5382331106,92.7988121752,21552.0,0.0,0.0,0.0,0
1079.4453143213,2.6955699004,383345.033333333,1786957.5501969,11200000.0,9839253.0,0
61.8163632877,0.5013492562,2216241.66666667,6618858.37858595,19900000.0,19900000.0,0
272388.320181118,119.4155020665,8379.5954248366,142922.076963197,4006503.33333333,3206879.33333333,0
140102.52140831,45.681552762,21906.6647187728,39869.7799041864,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
417373.398579824,81.8666450494,12224.966503268,15028.1150575191,0.0,0.0,0
1088.9944298375,0.7989809797,1278223.91489362,6871483.18121782,30000000.0,29900000.0,0
1898.0048353933,33.8929434892,44257.0,44338.4235962444,0.0,0.0,0
326553.815265499,72.0925972619,13872.6532947977,21941.6065699908,0.0,0.0,0
124000000.0,45454.5454545455,44.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
13.6681270973,0.262848598,7608943.0,0.0,7608943.0,7608943.0,0
122.9177748872,0.9969000396,1114566.22222222,3312667.71050268,10000000.0,9948231.0,0
715471.037902272,281.0909698074,3558.4861792818,88448.1227828395,4467935.0,2989636.0,0
495.8260032133,9.5351154464,209751.0,0.0,0.0,0.0,0
438616.123920476,209.7169091989,4769.1309005691,111730.415229236,4001854.57142857,3260124.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
375563.387221937,78.1477437773,12807.2023911187,26540.2761325724,0.0,0.0,0
254628.013552662,73.7763220826,13559.7379844961,54173.718062025,17500000.0,1676027.0,0
289897.96068856,133.4506405662,7493.9929654526,140353.501504602,3993356.83333333,3230154.04166667,0
382944.60167762,347.0875412627,2881.255920073,11150.6291806768,0.0,0.0,0
282642.747339243,148.6087695339,6732.5323408624,137842.067161077,4135059.33333333,3477320.33333333,0
4000000.0,76923.0769230769,26.0,0.0,0.0,0.0,0
128259.661472202,90.3049528793,11217.4025974026,30031.8521208644,0.0,0.0,0
10.4756164917,0.2014541633,7445862.5,10500000.0,14900000.0,14900000.0,0
291635.564235573,142.1600021079,7038.2332037757,133916.745960858,4003015.0,3264709.33333333,0
11800000.0,6021.222423655,166.1069402736,5460.2108325565,0.0,0.0,0
23271.6800217375,25.1300257966,39949.0862745098,311060.56675467,8411992.0,4904669.0,0
355.790892092,2.9649241008,354140.6,1557549.52576367,6996774.0,6971269.0,0
14900000.0,285714.285714286,7.0,0.0,0.0,0.0,0
280568.967040135,253.8405614931,3940.5354752343,62097.8536068212,14300000.0,3607377.0,0
1629604.91869053,763.110114886,1310.5415791317,7027.4018237896,0.0,0.0,0
66.8576311479,0.5422354513,2049130.33333333,6117491.1082035,18400000.0,18400000.0,0
130.9020789516,2.5173476721,794487.0,0.0,0.0,0.0,0
4075.3948038716,78.3729769975,25519.0,0.0,0.0,0.0,0
47.1630089637,0.9069809416,2205118.0,0.0,2205118.0,2205118.0,0
13.6681270973,0.262848598,7608943.0,0.0,7608943.0,7608943.0,0
409576.116513668,245.8989893976,4069.4126245847,154473.408284902,6016340.0,5992741.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
13207.3741172154,275.153627442,5451.5,7682.7151125107,0.0,0.0,0
10.5315858462,0.202530497,9875056.0,0.0,9875056.0,9875056.0,0
1066.8315657051,1.4545637027,709668.516129032,3936618.6510576,21900000.0,21900000.0,0
228615.794457478,60.1081894039,16655.1533333333,21296.1756944253,0.0,0.0,0
1094.1954573927,0.8988735616,1133494.1509434,6475839.25393439,30000000.0,29900000.0,0
109008.327024981,2271.0068130204,660.5,897.3179481098,0.0,0.0,0
3937301.88745811,1984.6180984301,503.8931949086,19137.430272545,4683707.0,1564689.0,0
290558.630817,140.9428881374,7099.0584269663,121194.753006824,4003741.66666667,2919571.33333333,0
0.0,0.0,0.0,0.0,0.0,0.0,0
13.2155438686,0.2541450744,7869521.0,0.0,7869521.0,7869521.0,0
13207.3741172154,275.153627442,5451.5,7682.7151125107,0.0,0.0,0
278452.821812829,77.8362068534,12853.003003003,21945.6851535608,0.0,0.0,0
912913.989694003,439.2359176614,2277.0267395928,8811.5351578521,0.0,0.0,0
304632.81924335,81.3270816979,12306.1306491372,27471.6364708679,0.0,0.0,0
442958.710855365,233.4217558506,4284.7318569505,98141.4932699166,4003077.85714286,3011363.71428571,0
226881.789210614,110.5372176394,9047.4185210675,252450.090419094,5632299.95238095,5379741.19047619,0
1230872.97866604,535.8090015912,1866.4528090587,8066.6647988,0.0,0.0,0
439015.483937123,398.1608595208,2511.9683470106,8947.040112904,0.0,0.0,0
184264.726065236,174.2967067687,5739.5454894434,23176.2015157796,0.0,0.0,0
255299.769145996,126.5139502716,7905.3144220573,204360.567332379,4967974.91666667,4763336.08333333,0
1552163.07934029,633.8684257094,1577.7806213797,7484.7742567729,0.0,0.0,0
174408.072109502,103.3146511339,9685.835399449,362777.126798787,14000000.0,13800000.0,0
586301.668128987,261.2491134625,3828.9322551114,87139.7247352262,6149157.5,3508333.5,0
748524.894635331,585.7561254375,1749.875,5779.3610448335,0.0,0.0,0
450475.057392295,167.5687450777,6173.4827586207,26387.7539226068,0.0,0.0,0
10.5315858462,0.202530497,9875056.0,0.0,9875056.0,9875056.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
122.9141479069,0.9968706237,1114599.11111111,3312382.46007213,10000000.0,9947500.0,0
256.754146657,2.1331537864,515668.4,1599442.41425725,5156669.0,5067536.0,0
159000000.0,222222.222222222,9.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
261908.478496137,115.5489739214,8663.6648706897,162963.98022451,4001149.5,3506183.5,0
17300000.0,333333.333333333,6.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
10.4269348581,0.200517978,7480626.0,10500000.0,15000000.0,14900000.0,0
252617.274266909,71.0473751867,14076.7669561136,25362.6918809169,0.0,0.0,0
4061.2308653546,78.1005935645,25608.0,0.0,0.0,0.0,0
96058.45909205,85.9676764217,11641.352574103,72525.1502596764,6019248.0,1412152.5,0
565267.560152819,510.827986014,1957.6380846689,8618.7451466941,0.0,0.0,0
37462.1178110454,19.5239251448,51266.5901942646,1079562.21958031,18500000.0,18100000.0,0
6762.0588885914,18.6282614011,61350.7142857143,90091.0383246012,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
6323287.60576364,4686.5659861177,213.3923356254,3288.2764862136,0.0,0.0,0
299021.122259699,83.8625538425,11929.0163086714,18313.1211018868,0.0,0.0,0
553572.544861486,286.3030900891,3493.712275215,81418.229471018,4003273.33333333,2875711.33333333,0
694.4166232656,13.354165832,149766.0,0.0,0.0,0.0,0
71000000.0,51282.0512820513,39.0,0.0,0.0,0.0,0
152421.091329237,144.4251877527,7616.4,15335.7033291597,0.0,0.0,0
6933333.33333333,133333.333333333,15.0,0.0,0.0,0.0,0
227302.085024764,107.3418651923,9335.8089171975,147734.207498494,3501957.0,3168064.0,0
10.4429658425,0.2008262662,7469142.5,10500000.0,14900000.0,14900000.0,0
341786.733332887,176.029025589,5683.4860155892,102791.52755909,3837772.33333333,2667437.33333333,0
48.0005464678,0.9230874321,2166642.0,0.0,2166642.0,2166642.0,0
1142502.3582578,570.2462453895,1753.6542570459,43979.5904302526,8445130.78571429,2983473.35714286,0
14200000.0,6329.2947873852,157.9986414944,4816.6876121896,0.0,0.0,0
420775.691245006,207.4339590684,4823.0515799257,173181.403563684,5001686.5,4931716.5,0
317181.937935362,68.575455209,14586.0233463035,22272.7483633739,0.0,0.0,0
12211.721697196,155.5633337222,8571.0,14776.1465714171,0.0,0.0,0
11211.4848103521,8.7723171887,114426.765151515,1852002.76446533,30200000.0,30100000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
5200000.0,100000.0,20.0,0.0,0.0,0.0,0
367496.320970868,77.4286637978,12920.6806034483,20226.0815531572,0.0,0.0,0
2857142.85714286,71428.5714285714,28.0,0.0,0.0,0.0,0
231592.925056922,66.9957990183,14930.0238924838,25231.9916147947,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
148438.807999954,142.9718066278,6997.6559139785,20099.0602514279,0.0,0.0,0
272184.820911171,70.844330393,14118.7902197023,35287.4952618231,0.0,0.0,0
359434.723970799,182.6165575055,5478.0568138196,167288.329412769,4618273.33333333,4492852.33333333,0
11100000.0,5862.5622897243,170.5897938241,4472.5365038585,0.0,0.0,0
6939.023332466,173.4755833116,11529.0,0.0,0.0,0.0,0
397342.629130053,74.3530368881,13461.4228007181,15325.531359086,0.0,0.0,0
20.1485932924,0.3874729479,3871238.0,5414770.58609882,7742476.0,7700059.0,0
713.3890782876,13.7190207363,145783.0,0.0,0.0,0.0,0
464938.83621797,226.3580965257,4419.7147239264,152700.666425831,4510321.0,4432678.0,0
10.5562693819,0.2030051804,7388974.0,10400000.0,14800000.0,14700000.0,0
124000000.0,45454.5454545455,44.0,0.0,0.0,0.0,0
4000000.0,76923.0769230769,26.0,0.0,0.0,0.0,0
298508.163695566,74.4532158948,13438.3001049318,214822.647648659,6403350.0,3764444.75,0
265869.976038003,67.4788600967,14826.781512605,36905.1885905528,0.0,0.0,0
17300000.0,333333.333333333,6.0,0.0,0.0,0.0,0
3117667.96139191,1688.8969133434,592.1071764988,28220.5070975403,8227987.44444444,2160625.22222222,0
0.0,0.0,0.0,0.0,0.0,0.0,0
66.8562245775,0.5422240436,2049173.44444444,6117761.14180831,18400000.0,18400000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
187532.110518457,60.6791899248,16498.2844542448,20126.1097390716,0.0,0.0,0
200235.511991658,62.598540146,15991.8623265742,26309.7201016096,0.0,0.0,0
473673.834359083,242.3014702972,4127.6804462881,104264.030698829,4060038.42857143,3285113.0,0
409725.714232347,368.6984550954,2712.7343467246,11075.8985988555,0.0,0.0,0
49391.9760252939,29.5524459875,33858.8300733496,962918.399827774,27700000.0,27400000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
10400000.0,200000.0,10.0,0.0,0.0,0.0,0
340106.648317766,315.0327366628,3174.9453737032,10762.7303541123,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
563718.043101837,140.4557031836,7123.4217436975,62469.6595000501,6781497.5,1503687.0,0
137847.916647557,80.6687275019,12404.4375812744,476079.072820007,18900000.0,18700000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
291712.699520796,79.1372849218,12646.9232715008,26393.0897964484,0.0,0.0,0
402516.309866428,344.6077421873,2902.4115712074,10168.1790531699,0.0,0.0,0
110655.589433294,102.6919525076,9741.0837193911,63907.0722621923,7089609.66666667,1639004.33333333,0
231234.839830493,69.3703985359,14429.2581888247,26506.5726237522,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
379318.339438885,82.6370382272,12105.9947538337,17382.7358387388,0.0,0.0,0
333605.993584691,161.6202839539,6188.6884247172,130873.49277545,4004691.85714286,3291712.28571429,0
595907.928388747,7672.6342710998,195.5,236.8786609216,0.0,0.0,0
226295.670423646,208.7371203957,4792.2472808701,14589.6982015541,0.0,0.0,0
10.432475601,0.2006245308,7476653.0,10500000.0,15000000.0,14900000.0,0
61.5523932923,0.4992083803,2225746.11111111,6645718.83074299,20000000.0,19900000.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
34.7674807717,0.6686053995,2991301.0,0.0,2991301.0,2991301.0,0
499907.692568414,99.079534445,10099.7028301887,14358.0962812605,0.0,0.0,0
260821.863255628,67.39548545,14852.4945490585,22020.900854589,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
130000000.0,181818.181818182,11.0,0.0,0.0,0.0,0
51662.2793198427,193.1110185082,5466.0555555556,9655.6450113375,0.0,0.0,0
1312.9876360331,25.2497622314,59406.5,30971.9841066083,0.0,0.0,0
9928315.9144354,5365.3034499977,186.4170345843,742.6979078063,0.0,0.0,0
1809077.65251173,1070.576908006,935.2984293194,14169.6313614253,0.0,0.0,0
190892.025832879,130.2270700643,7687.2145178765,105006.835004634,6984192.0,2893403.0,0
617000000.0,181818.181818182,11.0,0.0,0.0,0.0,0
269252.688259175,85.9677376219,11641.3020186335,17398.1256201024,0.0,0.0,0
238134.868941898,222.7613446423,4489.8269907259,14632.0000561775,0.0,0.0,0
295518.322911535,109.6558817783,9126.0318148952,167618.327283054,4001615.33333333,3593944.33333333,0
0.0,0.0,0.0,0.0,0.0,0.0,0
14200000.0,6329.2947873852,157.9986414944,4816.6876121896,0.0,0.0,0
272322.375057647,250.1376989068,3998.4230769231,43227.8338233081,8158142.0,1623201.0,0
284205.739900316,135.7003929779,7373.7299134734,143961.240827608,3866259.33333333,3310143.66666667,0
0.0,0.0,0.0,0.0,0.0,0.0,0
48.0005464678,0.9230874321,2166642.0,0.0,2166642.0,2166642.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
376902.224653776,163.9603521103,6102.0399014778,128827.764260091,4003382.0,3332959.33333333,0
1163.6432858456,0.9531337275,1074150.97619048,6946816.5644864,45100000.0,45000000.0,0
10.4353151937,0.2006791383,7474618.5,10500000.0,14900000.0,14900000.0,0
1052631.57894737,26315.7894736842,76.0,0.0,0.0,0.0,0
2876543.20987654,37037.037037037,40.5,47.3655993312,0.0,0.0,0
13166.2235726041,253.1966071655,7899.0,0.0,0.0,0.0,0
343788.311592373,304.359224158,3286.3111305872,11956.7822560927,0.0,0.0,0
490577.096819397,424.3399430208,2356.6937708784,9414.4400078084,0.0,0.0,0
565000000.0,166666.666666667,12.0,0.0,0.0,0.0,0
10120.3792363752,12.4007909686,80875.1195335277,407218.167160653,4327523.5,2712424.33333333,0
694.4166232656,13.354165832,149766.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
4076.3532316858,78.3914083017,25513.0,0.0,0.0,0.0,0
14900000.0,285714.285714286,7.0,0.0,0.0,0.0,0
760.2618620919,0.6741513581,1520430.075,7435855.42511836,30400000.0,30000000.0,0
154655.794929187,146.5552846503,7505.7,15382.5405685941,0.0,0.0,0
308729.951781655,284.1416719634,3519.7844058243,16011.5911245795,0.0,0.0,0
10400000.0,200000.0,10.0,0.0,0.0,0.0,0
181669.377850593,46.8371919476,21358.1792857143,66266.2634107752,2138941.0,1495474.5,0
47.1630089637,0.9069809416,2205118.0,0.0,2205118.0,2205118.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
4.819327923618839,0.2310925826,5769693.33333333,38579784.07630142,17300000.0,2865092.135141158,1
157318.32973631818,95.0763644558,10518.7832032962,92065.26288363953,4073924.0,166884.66115696228,1
136461.960575618,80.4633985043,12429.2983219391,68003.60624205152,0.0,0.0,1
210407343.32819325,166666.666666667,12.0,0.0,0.0,0.0,1
77832096.9125529,76923.0769230769,26.0,0.0,0.0,0.0,1
1489609.5102880937,76923.0769230769,26.0,0.0,0.0,0.0,1
673704.8190077831,1070.576908006,935.2984293194,54817.52536160345,0.0,0.0,1
1915.706943042513,98.9266458921,20217.0,0.0,0.0,0.0,1
5998.077217091277,22.8077922085,43912.2218798151,1906923.1630198136,5291725.0,768945.3513120585,1
4133666.39104946,5862.5622897243,170.5897938241,17302.735475420228,0.0,0.0,1
72.9363960175297,0.2330403084,4621188.0,49518883.50029348,30000000.0,4968367.864406632,1
72.92524486352272,0.2330442924,4621109.0,49518883.50029348,30000000.0,4968367.864406632,1
72.93009755976935,0.2330399904,4621194.30769231,49518883.50029348,30000000.0,4968367.864406632,1
283.12332502035736,0.6741513581,1520430.075,28766817.07198916,30400000.0,4968367.864406632,1
25.1088490516613,1.2966149274,1542478.0,0.0,1542478.0,255453.2708918071,1
25.17396773162438,1.2999776404,1538488.0,0.0,1538488.0,254792.477965841,1
250194.26852024533,312.9952560156,3195.0239488217,295512.70720998035,6458451.66666667,564206.7045968641,1
0.0,0.0,0.0,0.0,0.0,0.0,1
24.89758978907246,0.5422278069,2049159.22222222,23667667.213782467,18400000.0,3047265.623502734,1
24.897665390218453,0.5422294534,2049153.0,23667791.50460307,18400000.0,3047265.623502734,1
24.89794079831133,0.5422354513,2049130.33333333,23666510.117282055,18400000.0,3047265.623502734,1
24.897992100500105,0.5422365686,2049126.11111111,23666637.44241345,18400000.0,3047265.623502734,1
24.898015051546913,0.5422370684,2049124.22222222,23663916.343217116,18400000.0,3047265.623502734,1
120.39278836550167,0.9218175618,1152614.1875,17653511.557294883,18400000.0,3030704.3972880454,1
120.39126077526875,0.9218058654,1152628.8125,17653536.40284049,18400000.0,3030704.3972880454,1
47764.202878830874,90.3049528793,11217.4025974026,116183.10831805671,0.0,0.0,1
34528.6817816445,45.3371366238,22061.5845703533,2720977.240249904,15100000.0,2467622.7059886274,1
29066.494237556264,34.4291950204,29054.0211526671,3015213.954898298,18900000.0,3096949.302146801,1
36042.72228779458,54.7952537647,18253.2246721156,2265172.460655838,16000000.0,2633234.9681355148,1
407.11689267589253,0.9850005118,1026764.57954545,26120977.223460194,45200000.0,7452551.796609948,1
8.129247200522643,0.4197923707,4764260.0,0.0,4764260.0,789019.8760559313,1
22.92232283249725,0.4992098008,2225739.77777778,25710201.91041358,20000000.0,3295684.016723066,1
23.020706083020457,0.5013524232,2216227.66666667,25606096.389492746,19900000.0,3295684.016723066,1
180.62781910362253,0.8541367533,1183096.63157895,26494893.661989566,37400000.0,6177337.378078912,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
730751.8352356701,37735.8490566038,53.0,0.0,0.0,0.0,1
5548795.425823149,285714.285714286,7.0,0.0,0.0,0.0,1
44.02807479471379,0.5876189803,1727964.29230769,31094342.002476256,28100000.0,4637143.340112857,1
391.33707125019185,20.2085522593,74226.0,190471.41018993894,0.0,0.0,1
10948629.90061749,13031.2213686659,76.7491548343,4572.2799586478695,0.0,0.0,1
4918.457522734219,275.153627442,5451.5,29721.83395487199,0.0,0.0,1
16244.378520044638,1090.5125408942,1834.0,0.0,0.0,0.0,1
1936492.363374522,100000.0,20.0,0.0,0.0,0.0,1
40594.96015925158,2271.0068130204,660.5,3471.4205418102792,0.0,0.0,1
75088.8714400392,63.1151623658,15846.1460837406,143593.42331884036,0.0,0.0,1
65455.378881173216,55.1986772405,18119.1144195889,131871.0960271741,0.0,0.0,1
4903.132962082587,253.1966071655,7899.0,0.0,0.0,0.0,1
955.1407295018222,4.4794284512,224023.335664336,13423166.993979745,32000000.0,5117418.900338831,1
107166.15181928738,7194.2446043166,278.0,0.0,0.0,0.0,1
80553.28526335793,55.1402677123,18138.3140433268,208135.16645632687,2138941.0,247668.91492798587,1
88385.07592780297,72.2086568946,13850.7723233795,144083.8240811869,47500000.0,277570.6228892618,1
7711.227329771611,12.5354385631,80285.2051282051,3119532.890001485,12500000.0,1656122.6214688774,1
13.325399511519539,0.6881204266,2906468.0,0.0,2906468.0,481346.7403375405,1
0.0,0.0,0.0,0.0,0.0,0.0,1
52064.1107693397,34.9242486647,28648.3996856993,2006691.8878826948,9111373.83333333,1217598.519775095,1
404.88022991134113,0.7656889457,1335035.88888889,27160952.35682196,30000000.0,4951806.638191943,1
405.5441148341751,0.7989809797,1278223.91489362,26583451.181636818,30000000.0,4951806.638191943,1
45.752926298767875,0.3613495466,2899184.61904762,39460360.289296366,30400000.0,4951806.638191943,1
12.355575030200676,0.6380389236,3134605.0,0.0,3134605.0,519129.02498694503,1
12.355511963820792,0.6380356668,3134621.0,0.0,3134621.0,519131.6747831394,1
12.355476489254428,0.6380338349,3134630.0,0.0,3134630.0,519133.1652934987,1
17.87551762936511,0.9230874321,2166642.0,0.0,2166642.0,358822.48288245715,1
217.24263162777842,0.4990581165,2049314.97727273,36703057.83578752,45100000.0,7452551.796609948,1
92466.47219958913,114.7561341701,8714.764184526,625161.9737412841,3995609.6,569534.5633184392,1
1.2890878752692634,0.0665681879,18000000.0,95555970.50447257,45100000.0,7452551.796609948,1
1.5417610810714224,0.0796161715,18800000.0,102906429.77404737,37700000.0,6243582.282937667,1
83335.34915349362,97.460678217,10261.4477559607,706754.6365571651,4022274.37931034,596692.534289867,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
